year mo dy flow_mmd
1986 11 28 1.27318
1986 11 29 1.18085
1986 11 30 0.863124
1986 12 01 1.05582
1986 12 02 0.396865
1986 12 03 0.621679
1986 12 04 0.366469
1986 12 05 0.769643
1986 12 06 0.714586
1986 12 07 0.654368
1986 12 08 0.457083
1986 12 09 0.539668
1986 12 10 0.574078
1986 12 11 0.270694
1986 12 12 0.441025
1986 12 13 0.562608
1986 12 14 0.739247
1986 12 15 0.556873
1986 12 16 0.454215
1986 12 17 0.59243
1986 12 18 0.594724
1986 12 19 0.288473
1986 12 20 0.693367
1986 12 21 0.646913
1986 12 22 0.716307
1986 12 23 0.47945
1986 12 24 0.774231
1986 12 25 0.543109
1986 12 26 0.491493
1986 12 27 0.38138
1986 12 28 0.554579
1986 12 29 0.207609
1986 12 30 0.728351
1986 12 31 0.439304
1987 01 01 0.265533
1987 01 02 0.728351
1987 01 03 0.311986
1987 01 04 0.676162
1987 01 05 0.359587
1987 01 06 0.377939
1987 01 07 0.426687
1987 01 08 0.360161
1987 01 09 0.319442
1987 01 10 0.349264
1987 01 11 0.515007
1987 01 12 0.494934
1987 01 13 0.389409
1987 01 14 0.461098
1987 01 15 0.252915
1987 01 16 0.287326
1987 01 17 0.604474
1987 01 18 0.24718
1987 01 19 0.407188
1987 01 20 0.517301
1987 01 21 0.340662
1987 01 22 0.233416
1987 01 23 0.400306
1987 01 24 0.498949
1987 01 25 0.424393
1987 01 26 0.31428
1987 01 27 0.47945
1987 01 28 0.424393
1987 01 29 0.31428
1987 01 30 0.424393
1987 01 31 0.357867
1987 02 01 0.907284
1987 02 02 0.297075
1987 02 03 0.389983
1987 02 04 0.334927
1987 02 05 0.384248
1987 02 06 0.352132
1987 02 07 0.462245
1987 02 08 0.242592
1987 02 09 0.352132
1987 02 10 0.29134
1987 02 11 0.292487
1987 02 12 0.388836
1987 02 13 0.450774
1987 02 14 0.505831
1987 02 15 0.363602
1987 02 16 0.418658
1987 02 17 0.473715
1987 02 18 0.363602
1987 02 19 0.357867
1987 02 20 0.30281
1987 02 21 0.473715
1987 02 22 0.248327
1987 02 23 0.30281
1987 02 24 0.30281
1987 02 25 0.285032
1987 02 26 0.316574
1987 02 27 0.553432
1987 02 28 0.340088
1987 03 01 0.583254
1987 03 02 0.843625
1987 03 03 0.785701
1987 03 04 0.781113
1987 03 05 0.730645
1987 03 06 0.957752
1987 03 07 1.47219
1987 03 08 1.21124
1987 03 09 1.19862
1987 03 10 1.25425
1987 03 11 1.14357
1987 03 12 0.978398
1987 03 13 1.27146
1987 03 14 1.16651
1987 03 15 1.2273
1987 03 16 1.2577
1987 03 17 1.16938
1987 03 18 1.13439
1987 03 19 1.18887
1987 03 20 0.905563
1987 03 21 0.943988
1987 03 22 0.810362
1987 03 23 0.758746
1987 03 24 0.699675
1987 03 25 0.753011
1987 03 26 1.02543
1987 03 27 0.90499
1987 03 28 0.543682
1987 03 29 0.600459
1987 03 30 0.718601
1987 03 31 0.608488
1987 04 01 0.732939
1987 04 02 0.757026
1987 04 03 0.841331
1987 04 04 1.09883
1987 04 05 1.59606
1987 04 06 2.76486
1987 04 07 2.87383
1987 04 08 3.09348
1987 04 09 2.43338
1987 04 10 2.54349
1987 04 11 2.65762
1987 04 12 2.43338
1987 04 13 2.21315
1987 04 14 1.71822
1987 04 15 2.26706
1987 04 16 2.87154
1987 04 17 4.08679
1987 04 18 4.20321
1987 04 19 3.98012
1987 04 20 3.04359
1987 04 21 2.8268
1987 04 22 3.32633
1987 04 23 4.31562
1987 04 24 5.23667
1987 04 25 6.4525
1987 04 26 6.57007
1987 04 27 6.50297
1987 04 28 7.94762
1987 04 29 10.6397
1987 04 30 11.8538
1987 05 01 14.2631
1987 05 02 11.1506
1987 05 03 7.79737
1987 05 04 6.39687
1987 05 05 5.90079
1987 05 06 6.63086
1987 05 07 7.30358
1987 05 08 8.28886
1987 05 09 9.06309
1987 05 10 9.19155
1987 05 11 8.5521
1987 05 12 7.71421
1987 05 13 7.91436
1987 05 14 6.42726
1987 05 15 6.51386
1987 05 16 6.52074
1987 05 17 5.79526
1987 05 18 4.69757
1987 05 19 4.40623
1987 05 20 3.53336
1987 05 21 3.27299
1987 05 22 2.94609
1987 05 23 2.59453
1987 05 24 2.59396
1987 05 25 2.46148
1987 05 26 2.99197
1987 05 27 2.99255
1987 05 28 3.45708
1987 05 29 3.45766
1987 05 30 3.45823
1987 05 31 4.12694
1987 06 01 3.98586
1987 06 02 3.31486
1987 06 03 3.01778
1987 06 04 2.76085
1987 06 05 2.87727
1987 06 06 2.90423
1987 06 07 2.8939
1987 06 08 2.76142
1987 06 09 3.74269
1987 06 10 2.91971
1987 06 11 2.89792
1987 06 12 2.55324
1987 06 13 1.99637
1987 06 14 2.2057
1987 06 15 1.54273
1987 06 16 2.1168
1987 06 17 2.1168
1987 06 18 2.18276
1987 06 19 1.63277
1987 06 20 1.57312
1987 06 21 1.84726
1987 06 22 1.30644
1987 06 23 1.44064
1987 06 24 1.23017
1987 06 25 1.37125
1987 06 26 1.04263
1987 06 27 0.973237
1987 06 28 1.04263
1987 06 29 1.08278
1987 06 30 0.622252
1987 07 01 1.28809
1987 07 02 0.943988
1987 07 03 0.83789
1987 07 04 0.828714
1987 07 05 0.780539
1987 07 06 0.780539
1987 07 07 0.712292
1987 07 08 0.777098
1987 07 09 0.563181
1987 07 10 0.846492
1987 07 11 0.606768
1987 07 12 0.633149
1987 07 13 0.623973
1987 07 14 0.500096
1987 07 15 0.489199
1987 07 16 0.352705
1987 07 17 0.417511
1987 07 18 0.891799
1987 07 19 1.15102
1987 07 20 0.68247
1987 07 21 0.769643
1987 07 22 2.14777
1987 07 23 1.88798
1987 07 24 1.30644
1987 07 25 1.14988
1987 07 26 1.04206
1987 07 27 1.11088
1987 07 28 0.813803
1987 07 29 0.74785
1987 07 30 0.63831
1987 07 31 0.85108
1987 08 01 0.326324
1987 08 02 0.549417
1987 08 03 0.626267
1987 08 04 0.517301
1987 08 05 0.466259
1987 08 06 0.619385
1987 08 07 0.427261
1987 08 08 0.434143
1987 08 09 0.406041
1987 08 10 0.3355
1987 08 11 0.363028
1987 08 12 0.467406
1987 08 13 0.402027
1987 08 14 1.05467
1987 08 15 0.677882
1987 08 16 0.802906
1987 08 17 0.560887
1987 08 18 0.607915
1987 08 19 0.641751
1987 08 20 0.432422
1987 08 21 0.431849
1987 08 22 0.45823
1987 08 23 0.324603
1987 08 24 0.714013
1987 08 25 0.596445
1987 08 26 0.383674
1987 08 27 0.436437
1987 08 28 0.562608
1987 08 29 0.440451
1987 08 30 0.364749
1987 08 31 0.380233
1987 09 01 0.568343
1987 09 02 0.146244
1987 09 03 0.336647
1987 09 04 0.359587
1987 09 05 0.307398
1987 09 06 0.446186
1987 09 07 0.521315
1987 09 08 0.417511
1987 09 09 0.434716
1987 09 10 0.492067
1987 09 11 0.336074
1987 09 12 0.515007
1987 09 13 0.324603
1987 09 14 0.347544
1987 09 15 0.248901
1987 09 16 0.306825
1987 09 17 0.590136
1987 09 18 0.379086
1987 09 19 0.456509
1987 09 20 0.46798
1987 09 21 0.424967
1987 09 22 0.36991
1987 09 23 0.364175
1987 09 24 0.314854
1987 09 25 0.265533
1987 09 26 0.320589
1987 09 27 0.496655
1987 09 28 0.352132
1987 09 29 0.601033
1987 09 30 0.422099
1987 10 01 0.450774
1987 10 02 0.317148
1987 10 03 0.322883
1987 10 04 0.230549
1987 10 05 0.294208
1987 10 06 0.16689
1987 10 07 0.334353
1987 10 08 0.0917607
1987 10 09 0.166316
1987 10 10 0.339515
1987 10 11 0.443892
1987 10 12 0.298796
1987 10 13 0.518448
1987 10 14 0.298796
1987 10 15 0.518448
1987 10 16 0.277576
1987 10 17 0.260371
1987 10 18 0.260371
1987 10 19 0.254636
1987 10 20 0.205315
1987 10 21 0.314854
1987 10 22 0.21105
1987 10 23 0.24546
1987 10 24 0.215638
1987 10 25 0.0453068
1987 10 26 0.375072
1987 10 27 0.160581
1987 10 28 0.43529
1987 10 29 0.232843
1987 10 30 0.244313
1987 10 31 0.18983
1987 11 01 0.299369
1987 11 02 0.215638
1987 11 03 0.394571
1987 11 04 0.285032
1987 11 05 0.336647
1987 11 06 0.285032
1987 11 07 0.330912
1987 11 08 0.330912
1987 11 09 0.174919
1987 11 10 0.400306
1987 11 11 0.250048
1987 11 12 0.359587
1987 11 13 0.406041
1987 11 14 0.348117
1987 11 15 0.400306
1987 11 16 0.378513
1987 11 17 0.208182
1987 11 18 0.14395
1987 11 19 0.473141
1987 11 20 0.108966
1987 11 21 0.368763
1987 11 22 0.317148
1987 11 23 0.317148
1987 11 24 0.311413
1987 11 25 0.259224
1987 11 26 0.207035
1987 11 27 0.209903
1987 11 28 0.219079
1987 11 29 0.273562
1987 11 30 0.224814
1987 12 01 0.54827
1987 12 02 0.51386
1987 12 03 0.366469
1987 12 04 0.169757
1987 12 05 0.409482
1987 12 06 0.636016
1987 12 07 0.294781
1987 12 08 0.341809
1987 12 09 0.806921
1987 12 10 0.568916
1987 12 11 0.41235
1987 12 12 0.316574
1987 12 13 0.177213
1987 12 14 0.0779966
1987 12 15 0.196138
1987 12 16 0.256356
1987 12 17 0.273562
1987 12 18 0.383674
1987 12 19 0.186962
1987 12 20 0.377939
1987 12 21 0.242019
1987 12 22 0.380807
1987 12 23 0.248327
1987 12 24 0.16861
1987 12 25 0.251195
1987 12 26 0.310266
1987 12 27 0.220226
1987 12 28 0.172625
1987 12 29 0.2684
1987 12 30 0.220226
1987 12 31 0.262665
1988 01 01 0.262665
1988 01 02 0.25693
1988 01 03 0.25693
1988 01 04 0.208756
1988 01 05 0.065953
1988 01 06 0.27815
1988 01 07 0.273562
1988 01 08 0.371057
1988 01 09 0.365322
1988 01 10 0.50411
1988 01 11 0.521315
1988 01 12 0.428981
1988 01 13 0.452495
1988 01 14 0.774804
1988 01 15 0.462245
1988 01 16 0.32403
1988 01 17 0.32403
1988 01 18 0.329765
1988 01 19 0.194991
1988 01 20 0.420379
1988 01 21 0.183521
1988 01 22 0.374498
1988 01 23 0.183521
1988 01 24 0.34525
1988 01 25 0.227681
1988 01 26 0.233416
1988 01 27 0.272988
1988 01 28 0.407762
1988 01 29 0.272988
1988 01 30 0.233416
1988 01 31 0.419232
1988 02 01 0.184668
1988 02 02 0.186389
1988 02 03 0.348117
1988 02 04 0.263812
1988 02 05 0.303384
1988 02 06 0.258077
1988 02 07 0.522462
1988 02 08 0.0797171
1988 02 09 0.10151
1988 02 10 0.486332
1988 02 11 0.0137641
1988 02 12 0.404894
1988 02 13 0.404894
1988 02 14 0.236857
1988 02 15 0.152552
1988 02 16 0.363028
1988 02 17 0.0263812
1988 02 18 0.430702
1988 02 19 0.240872
1988 02 20 0.122156
1988 02 21 0.2013
1988 02 22 0.158287
1988 02 23 0.211623
1988 02 24 0.181227
1988 02 25 0.285605
1988 02 26 0.280444
1988 02 27 0.19155
1988 02 28 0.316574
1988 02 29 0.468553
1988 03 01 0.434143
1988 03 02 0.468553
1988 03 03 0.688779
1988 03 04 0.16861
1988 03 05 0.612503
1988 03 06 0.525904
1988 03 07 0.393424
1988 03 08 0.415791
1988 03 09 0.702543
1988 03 10 0.544256
1988 03 11 0.606194
1988 03 12 0.359014
1988 03 13 0.351558
1988 03 14 0.472568
1988 03 15 0.350985
1988 03 16 0.411776
1988 03 17 0.420952
1988 03 18 0.442745
1988 03 19 0.529918
1988 03 20 0.424967
1988 03 21 0.930224
1988 03 22 0.95087
1988 03 23 0.970943
1988 03 24 0.844198
1988 03 25 0.708278
1988 03 26 1.06442
1988 03 27 1.65628
1988 03 28 1.19633
1988 03 29 1.0174
1988 03 30 0.864271
1988 03 31 0.895814
1988 04 01 0.922195
1988 04 02 0.930798
1988 04 03 1.30185
1988 04 04 1.44294
1988 04 05 1.00191
1988 04 06 1.09539
1988 04 07 1.86332
1988 04 08 1.7532
1988 04 09 1.27089
1988 04 10 1.30243
1988 04 11 1.3724
1988 04 12 1.92984
1988 04 13 2.62493
1988 04 14 3.54712
1988 04 15 4.4005
1988 04 16 5.53718
1988 04 17 6.55745
1988 04 18 6.99847
1988 04 19 6.35902
1988 04 20 5.68171
1988 04 21 4.76066
1988 04 22 4.02772
1988 04 23 3.58899
1988 04 24 3.26152
1988 04 25 2.85318
1988 04 26 2.52915
1988 04 27 2.25502
1988 04 28 2.41732
1988 04 29 3.04588
1988 04 30 3.49436
1988 05 01 3.50698
1988 05 02 2.95699
1988 05 03 2.66852
1988 05 04 2.52571
1988 05 05 2.61461
1988 05 06 3.51099
1988 05 07 4.21468
1988 05 08 4.38444
1988 05 09 4.53814
1988 05 10 4.99637
1988 05 11 6.25923
1988 05 12 8.0239
1988 05 13 9.53795
1988 05 14 8.37488
1988 05 15 6.53336
1988 05 16 6.03327
1988 05 17 7.88052
1988 05 18 7.23361
1988 05 19 5.77003
1988 05 20 5.00325
1988 05 21 4.79392
1988 05 22 5.45345
1988 05 23 6.95317
1988 05 24 8.62665
1988 05 25 7.63965
1988 05 26 7.01912
1988 05 27 7.76238
1988 05 28 6.68018
1988 05 29 6.52361
1988 05 30 6.64118
1988 05 31 5.7316
1988 06 01 4.89601
1988 06 02 4.78475
1988 06 03 4.4114
1988 06 04 5.58937
1988 06 05 7.48309
1988 06 06 7.21927
1988 06 07 6.70599
1988 06 08 6.3573
1988 06 09 5.22118
1988 06 10 4.32021
1988 06 11 4.1407
1988 06 12 3.6905
1988 06 13 3.31256
1988 06 14 3.0562
1988 06 15 2.92258
1988 06 16 2.73963
1988 06 17 3.01147
1988 06 18 2.78666
1988 06 19 2.69547
1988 06 20 2.3984
1988 06 21 2.1667
1988 06 22 2.02562
1988 06 23 2.0715
1988 06 24 1.83693
1988 06 25 1.8398
1988 06 26 1.63965
1988 06 27 1.50717
1988 06 28 1.34315
1988 06 29 1.84496
1988 06 30 1.4286
1988 07 01 1.28981
1988 07 02 1.05869
1988 07 03 1.10514
1988 07 04 0.966355
1988 07 05 1.18257
1988 07 06 0.905563
1988 07 07 0.953164
1988 07 08 0.876315
1988 07 09 0.815523
1988 07 10 0.675588
1988 07 11 0.630281
1988 07 12 0.771937
1988 07 13 0.679603
1988 07 14 0.959473
1988 07 15 0.68247
1988 07 16 0.653221
1988 07 17 0.563181
1988 07 18 0.500669
1988 07 19 0.54827
1988 07 20 0.595298
1988 07 21 0.50411
1988 07 22 0.491493
1988 07 23 0.469127
1988 07 24 0.466833
1988 07 25 0.564328
1988 07 26 0.48117
1988 07 27 0.48117
1988 07 28 0.249474
1988 07 29 0.606768
1988 07 30 0.503537
1988 07 31 0.364175
1988 08 01 0.180654
1988 08 02 0.485185
1988 08 03 0.418085
1988 08 04 0.347544
1988 08 05 0.361881
1988 08 06 0.342382
1988 08 07 0.297649
1988 08 08 0.387689
1988 08 09 0.297649
1988 08 10 0.332633
1988 08 11 0.344103
1988 08 12 0.434143
1988 08 13 0.151979
1988 08 14 0.361308
1988 08 15 0.387115
1988 08 16 0.23399
1988 08 17 0.32403
1988 08 18 0.194991
1988 08 19 0.285032
1988 08 20 0.419805
1988 08 21 0.239725
1988 08 22 0.3355
1988 08 23 0.330912
1988 08 24 0.21277
1988 08 25 0.223093
1988 08 26 0.36991
1988 08 27 0.138788
1988 08 28 0.375645
1988 08 29 0.285605
1988 08 30 0.250621
1988 08 31 0.330912
1988 09 01 0.260371
1988 09 02 0.260371
1988 09 03 0.215638
1988 09 04 0.260371
1988 09 05 0.260371
1988 09 06 0.125597
1988 09 07 0.125597
1988 09 08 0.170331
1988 09 09 0.411203
1988 09 10 0.377939
1988 09 11 0.377939
1988 09 12 0.3355
1988 09 13 0.3355
1988 09 14 0.305104
1988 09 15 0.262665
1988 09 16 0.136494
1988 09 17 0.590136
1988 09 18 0.329765
1988 09 19 0.528771
1988 09 20 0.306825
1988 09 21 0.41407
1988 09 22 0.207609
1988 09 23 0.459951
1988 09 24 0.180654
1988 09 25 0.649207
1988 09 26 0.305104
1988 09 27 0.654942
1988 09 28 0.238004
1988 09 29 0.47945
1988 09 30 0.263239
1988 10 01 0.305104
1988 10 02 0.220799
1988 10 03 0.226534
1988 10 04 0.259224
1988 10 05 0.257503
1988 10 06 0.167463
1988 10 07 0.209329
1988 10 08 0.209329
1988 10 09 0.209329
1988 10 10 0.167463
1988 10 11 0.190403
1988 10 12 0.227681
1988 10 13 0.265533
1988 10 14 0.450774
1988 10 15 0.637737
1988 10 16 1.67521
1988 10 17 3.28962
1988 10 18 2.45001
1988 10 19 1.97056
1988 10 20 1.59262
1988 10 21 1.24336
1988 10 22 1.2382
1988 10 23 1.03632
1988 10 24 0.972663
1988 10 25 0.739821
1988 10 26 0.822405
1988 10 27 0.732365
1988 10 28 0.65953
1988 10 29 0.745556
1988 10 30 0.579239
1988 10 31 0.655515
1988 11 01 0.672721
1988 11 02 0.684191
1988 11 03 1.17396
1988 11 04 1.16479
1988 11 05 1.1797
1988 11 06 1.43204
1988 11 07 1.37985
1988 11 08 1.2468
1988 11 09 1.36723
1988 11 10 0.995604
1988 11 11 1.11088
1988 11 12 1.06098
1988 11 13 0.777098
1988 11 14 1.00134
1988 11 15 0.63659
1988 11 16 0.764481
1988 11 17 0.770216
1988 11 18 0.785701
1988 11 19 0.657236
1988 11 20 0.741541
1988 11 21 0.781686
1988 11 22 0.942268
1988 11 23 0.785701
1988 11 24 0.891226
1988 11 25 0.712866
1988 11 26 0.655515
1988 11 27 0.800612
1988 11 28 0.768496
1988 11 29 0.668706
1988 11 30 0.565475
1988 12 01 0.599886
1988 12 02 0.55802
1988 12 03 0.505831
1988 12 04 0.496655
1988 12 05 0.408335
1988 12 06 0.733512
1988 12 07 0.586695
1988 12 08 0.544256
1988 12 09 0.601606
1988 12 10 0.545976
1988 12 11 0.41407
1988 12 12 0.793157
1988 12 13 1.30988
1988 12 14 0.869433
1988 12 15 0.711145
1988 12 16 0.531065
1988 12 17 0.50239
1988 12 18 0.624546
1988 12 19 0.846492
1988 12 20 0.762187
1988 12 21 0.733512
1988 12 22 0.676162
1988 12 23 0.802906
1988 12 24 0.549991
1988 12 25 0.433569
1988 12 26 0.424967
1988 12 27 0.488052
1988 12 28 0.577519
1988 12 29 0.70541
1988 12 30 0.732939
1988 12 31 0.658957
1989 01 01 0.658957
1989 01 02 0.61365
1989 01 03 0.681897
1989 01 04 0.4026
1989 01 05 0.566622
1989 01 06 0.533359
1989 01 07 0.395145
1989 01 08 0.466259
1989 01 09 0.517301
1989 01 10 0.553432
1989 01 11 0.535653
1989 01 12 0.507551
1989 01 13 0.355573
1989 01 14 0.59243
1989 01 15 0.552858
1989 01 16 0.632002
1989 01 17 0.500096
1989 01 18 0.691073
1989 01 19 0.404894
1989 01 20 0.326897
1989 01 21 0.642898
1989 01 22 0.366469
1989 01 23 0.430128
1989 01 24 0.272988
1989 01 25 0.329765
1989 01 26 0.418085
1989 01 27 0.333206
1989 01 28 0.254062
1989 01 29 0.451348
1989 01 30 0.649207
1989 01 31 0.621679
1989 02 01 0.267253
1989 02 02 0.316001
1989 02 03 0.293061
1989 02 04 0.287326
1989 02 05 0.360161
1989 02 06 0.599312
1989 02 07 2.02906
1989 02 08 0.420379
1989 02 09 0.414644
1989 02 10 0.437584
1989 02 11 0.403174
1989 02 12 0.484038
1989 02 13 0.478876
1989 02 14 0.403747
1989 02 15 0.23571
1989 02 16 0.687058
1989 02 17 0.357293
1989 02 18 0.461671
1989 02 19 0.496081
1989 02 20 0.461671
1989 02 21 0.322883
1989 02 22 0.416364
1989 02 23 0.47945
1989 02 24 0.415791
1989 02 25 0.322309
1989 02 26 0.407762
1989 02 27 0.535653
1989 02 28 0.357867
1989 03 01 0.30281
1989 03 02 0.385395
1989 03 03 0.339515
1989 03 04 0.309119
1989 03 05 0.298796
1989 03 06 0.589562
1989 03 07 0.55974
1989 03 08 0.554005
1989 03 09 0.679603
1989 03 10 0.709425
1989 03 11 0.718027
1989 03 12 0.76104
1989 03 13 0.865418
1989 03 14 1.12177
1989 03 15 0.884344
1989 03 16 0.7381
1989 03 17 0.755305
1989 03 18 0.82642
1989 03 19 0.705984
1989 03 20 0.652648
1989 03 21 0.817817
1989 03 22 0.620532
1989 03 23 0.620532
1989 03 24 0.689352
1989 03 25 0.70541
1989 03 26 0.794877
1989 03 27 0.859683
1989 03 28 0.921622
1989 03 29 0.841331
1989 03 30 0.784554
1989 03 31 0.805774
1989 04 01 0.780539
1989 04 02 0.750144
1989 04 03 0.676162
1989 04 04 0.759893
1989 04 05 1.0346
1989 04 06 2.49474
1989 04 07 4.21583
1989 04 08 4.54101
1989 04 09 3.66641
1989 04 10 3.06653
1989 04 11 2.67654
1989 04 12 2.57389
1989 04 13 2.76314
1989 04 14 3.36647
1989 04 15 4.31103
1989 04 16 5.22807
1989 04 17 5.03766
1989 04 18 4.37584
1989 04 19 4.47792
1989 04 20 6.20474
1989 04 21 8.77978
1989 04 22 9.46569
1989 04 23 8.91054
1989 04 24 6.77137
1989 04 25 6.22138
1989 04 26 5.12541
1989 04 27 4.75722
1989 04 28 4.09712
1989 04 29 3.98815
1989 04 30 3.98815
1989 05 01 4.4957
1989 05 02 5.92831
1989 05 03 7.17798
1989 05 04 7.13095
1989 05 05 7.16651
1989 05 06 8.30262
1989 05 07 11.5337
1989 05 08 13.3082
1989 05 09 12.4003
1989 05 10 13.116
1989 05 11 14.2395
1989 05 12 10.7658
1989 05 13 8.51195
1989 05 14 6.70771
1989 05 15 6.10495
1989 05 16 6.38654
1989 05 17 6.75818
1989 05 18 7.49972
1989 05 19 6.46282
1989 05 20 5.54865
1989 05 21 5.00497
1989 05 22 4.56223
1989 05 23 5.06003
1989 05 24 5.94437
1989 05 25 5.11509
1989 05 26 4.72969
1989 05 27 4.51291
1989 05 28 4.56452
1989 05 29 4.40681
1989 05 30 4.03804
1989 05 31 4.08966
1989 06 01 4.8203
1989 06 02 6.85682
1989 06 03 8.94609
1989 06 04 8.45517
1989 06 05 9.33895
1989 06 06 10.3345
1989 06 07 11.165
1989 06 08 10.6993
1989 06 09 11.1042
1989 06 10 11.6221
1989 06 11 10.9356
1989 06 12 9.42268
1989 06 13 8.66508
1989 06 14 8.78838
1989 06 15 8.90308
1989 06 16 8.66737
1989 06 17 7.32767
1989 06 18 6.10495
1989 06 19 5.73848
1989 06 20 5.44829
1989 06 21 4.1711
1989 06 22 4.03632
1989 06 23 3.55171
1989 06 24 3.13248
1989 06 25 4.05812
1989 06 26 3.47085
1989 06 27 3.72548
1989 06 28 3.52992
1989 06 29 3.72548
1989 06 30 3.46282
1989 07 01 3.55859
1989 07 02 3.27012
1989 07 03 2.76372
1989 07 04 2.69662
1989 07 05 2.71325
1989 07 06 2.33932
1989 07 07 2.26133
1989 07 08 1.935
1989 07 09 1.99694
1989 07 10 1.74288
1989 07 11 1.8788
1989 07 12 1.7165
1989 07 13 2.07838
1989 07 14 2.12713
1989 07 15 1.75435
1989 07 16 1.9935
1989 07 17 1.81571
1989 07 18 1.81055
1989 07 19 1.64366
1989 07 20 1.736
1989 07 21 1.57427
1989 07 22 1.41828
1989 07 23 1.25311
1989 07 24 1.09711
1989 07 25 0.973237
1989 07 26 1.45097
1989 07 27 1.40967
1989 07 28 1.2858
1989 07 29 1.23303
1989 07 30 0.804053
1989 07 31 1.15332
1989 08 01 0.572931
1989 08 02 1.23246
1989 08 03 0.830434
1989 08 04 1.11833
1989 08 05 0.471421
1989 08 06 0.946282
1989 08 07 0.905563
1989 08 08 0.966355
1989 08 09 0.697381
1989 08 10 1.12235
1989 08 11 0.598739
1989 08 12 0.633149
1989 08 13 0.7381
1989 08 14 0.646913
1989 08 15 0.997324
1989 08 16 0.68247
1989 08 17 0.804053
1989 08 18 0.509272
1989 08 19 0.485185
1989 08 20 0.564902
1989 08 21 0.826993
1989 08 22 0.789142
1989 08 23 0.685338
1989 08 24 1.38157
1989 08 25 1.53814
1989 08 26 0.827567
1989 08 27 1.42057
1989 08 28 0.913019
1989 08 29 1.05754
1989 08 30 1.16249
1989 08 31 0.722042
1989 09 01 0.606768
1989 09 02 1.459
1989 09 03 0.843625
1989 09 04 0.734659
1989 09 05 0.947429
1989 09 06 0.756452
1989 09 07 0.750717
1989 09 08 0.658383
1989 09 09 0.455362
1989 09 10 0.926783
1989 09 11 0.999045
1989 09 12 0.68075
1989 09 13 0.790863
1989 09 14 0.758746
1989 09 15 0.599886
1989 09 16 0.556299
1989 09 17 0.997898
1989 09 18 0.888358
1989 09 19 0.503537
1989 09 20 0.61365
1989 09 21 0.449054
1989 09 22 0.688205
1989 09 23 0.737527
1989 09 24 0.685338
1989 09 25 0.634296
1989 09 26 0.742688
1989 09 27 0.326324
1989 09 28 0.487479
1989 09 29 0.710572
1989 09 30 0.794304
1989 10 01 0.80348
1989 10 02 0.664118
1989 10 03 0.762187
1989 10 04 0.640604
1989 10 05 0.407762
1989 10 06 0.593004
1989 10 07 0.564328
1989 10 08 0.439878
1989 10 09 0.572931
1989 10 10 0.497228
1989 10 11 0.896387
1989 10 12 0.743262
1989 10 13 1.00937
1989 10 14 1.06729
1989 10 15 0.875741
1989 10 16 0.850507
1989 10 17 0.801186
1989 10 18 0.813803
1989 10 19 0.775951
1989 10 20 0.917607
1989 10 21 0.862551
1989 10 22 1.00593
1989 10 23 0.797745
1989 10 24 1.01281
1989 10 25 0.822405
1989 10 26 0.923916
1989 10 27 0.802906
1989 10 28 0.871153
1989 10 29 0.797171
1989 10 30 0.767922
1989 10 31 0.70369
1989 11 01 0.610209
1989 11 02 0.708851
1989 11 03 0.689926
1989 11 04 2.44026
1989 11 05 1.84324
1989 11 06 1.89887
1989 11 07 1.28293
1989 11 08 1.11604
1989 11 09 2.25387
1989 11 10 4.75206
1989 11 11 14.8629
1989 11 12 16.6333
1989 11 13 9.30339
1989 11 14 6.27184
1989 11 15 4.4957
1989 11 16 3.55687
1989 11 17 3.32288
1989 11 18 2.55209
1989 11 19 3.32174
1989 11 20 3.16058
1989 11 21 3.45594
1989 11 22 3.0281
1989 11 23 3.02237
1989 11 24 2.19824
1989 11 25 2.73619
1989 11 26 2.19251
1989 11 27 1.96081
1989 11 28 1.90633
1989 11 29 1.63162
1989 11 30 1.40623
1989 12 01 1.46645
1989 12 02 1.41197
1989 12 03 1.19174
1989 12 04 2.64328
1989 12 05 6.40776
1989 12 06 5.0715
1989 12 07 3.74842
1989 12 08 3.42439
1989 12 09 2.98222
1989 12 10 2.5412
1989 12 11 1.87708
1989 12 12 2.09731
1989 12 13 1.9654
1989 12 14 2.12827
1989 12 15 1.61671
1989 12 16 1.57312
1989 12 17 1.63965
1989 12 18 1.19461
1989 12 19 1.47104
1989 12 20 1.4676
1989 12 21 0.896387
1989 12 22 0.802906
1989 12 23 1.57198
1989 12 24 1.19002
1989 12 25 0.94915
1989 12 26 1.01224
1989 12 27 0.81667
1989 12 28 1.19232
1989 12 29 1.23017
1989 12 30 0.848786
1989 12 31 0.841331
1990 01 01 1.05525
1990 01 02 1.11317
1990 01 03 1.01166
1990 01 04 0.891226
1990 01 05 0.712292
1990 01 06 1.00134
1990 01 07 1.35404
1990 01 08 1.1774
1990 01 09 2.06175
1990 01 10 2.14147
1990 01 11 1.66202
1990 01 12 1.59721
1990 01 13 1.303
1990 01 14 1.1883
1990 01 15 1.24852
1990 01 16 1.13955
1990 01 17 1.08392
1990 01 18 0.881476
1990 01 19 0.664118
1990 01 20 0.769643
1990 01 21 0.942841
1990 01 22 1.42458
1990 01 23 0.899828
1990 01 24 0.82642
1990 01 25 1.08736
1990 01 26 0.848213
1990 01 27 0.942841
1990 01 28 0.913592
1990 01 29 0.676735
1990 01 30 0.953164
1990 01 31 0.707131
1990 02 01 0.923916
1990 02 02 0.996751
1990 02 03 0.588415
1990 02 04 0.761614
