year mo dy flow_cfs
1932 07 17 2880
1932 07 18 2710
1932 07 19 2650
1932 07 20 2540
1932 07 21 2480
1932 07 22 2270
1932 07 23 2110
1932 07 24 2060
1932 07 25 1960
1932 07 26 1900
1932 07 27 1800
1932 07 28 1760
1932 07 29 1660
1932 07 30 1620
1932 07 31 1570
1932 08 01 1520
1932 08 02 1480
1932 08 03 1390
1932 08 04 1310
1932 08 05 1270
1932 08 06 1230
1932 08 07 1190
1932 08 08 1190
1932 08 09 1150
1932 08 10 1150
1932 08 11 1310
1932 08 12 1310
1932 08 13 1270
1932 08 14 1230
1932 08 15 1150
1932 08 16 1070
1932 08 17 1040
1932 08 18 1040
1932 08 19 999
1932 08 20 963
1932 08 21 999
1932 08 22 1070
1932 08 23 1110
1932 08 24 1070
1932 08 25 1040
1932 08 26 963
1932 08 27 928
1932 08 28 928
1932 08 29 893
1932 08 30 963
1932 08 31 1070
1932 09 01 999
1932 09 02 999
1932 09 03 963
1932 09 04 893
1932 09 05 859
1932 09 06 832
1932 09 07 805
1932 09 08 779
1932 09 09 766
1932 09 10 753
1932 09 11 727
1932 09 12 714
1932 09 13 695
1932 09 14 683
1932 09 15 658
1932 09 16 646
1932 09 17 640
1932 09 18 628
1932 09 19 640
1932 09 20 695
1932 09 21 695
1932 09 22 658
1932 09 23 640
1932 09 24 628
1932 09 25 622
1932 09 26 611
1932 09 27 599
1932 09 28 588
1932 09 29 576
1932 09 30 570
1932 10 01 536
1932 10 02 530
1932 10 03 514
1932 10 04 502
1932 10 05 502
1932 10 06 502
1932 10 07 508
1932 10 08 514
1932 10 09 514
1932 10 10 514
1932 10 11 519
1932 10 12 590
1932 10 13 734
1932 10 14 1020
1932 10 15 1240
1932 10 16 1240
1932 10 17 1200
1932 10 18 1120
1932 10 19 1060
1932 10 20 1060
1932 10 21 985
1932 10 22 950
1932 10 23 950
1932 10 24 950
1932 10 25 880
1932 10 26 915
1932 10 27 950
1932 10 28 1120
1932 10 29 1090
1932 10 30 1060
1932 10 31 1020
1932 11 01 1020
1932 11 02 1020
1932 11 03 1020
1932 11 04 1020
1932 11 05 1060
1932 11 06 1350
1932 11 07 1280
1932 11 08 1160
1932 11 09 1120
1932 11 10 1060
1932 11 11 1020
1932 11 12 1120
1932 11 13 2560
1932 11 14 3860
1932 11 15 3000
1932 11 16 2640
1932 11 17 2580
1932 11 18 3860
1932 11 19 4270
1932 11 20 3640
1932 11 21 3640
1932 11 22 3640
1932 11 23 3640
1932 11 24 3640
1932 11 25 3640
1932 11 26 2180
1932 11 27 2180
1932 11 28 2180
1932 11 29 2180
1932 11 30 2180
1932 12 01 3580
1932 12 02 3580
1932 12 03 3580
1932 12 04 3580
1932 12 05 3580
1932 12 06 3120
1932 12 07 1910
1932 12 08 1780
1932 12 09 1600
1932 12 10 1430
1932 12 11 1350
1932 12 12 1560
1932 12 13 1560
1932 12 14 1560
1932 12 15 1600
1932 12 16 1780
1932 12 17 1690
1932 12 18 1600
1932 12 19 1690
1932 12 20 1690
1932 12 21 1640
1932 12 22 1640
1932 12 23 1600
1932 12 24 1550
1932 12 25 1470
1932 12 26 1390
1932 12 27 1310
1932 12 28 1240
1932 12 29 1240
1932 12 30 1160
1932 12 31 1060
1933 01 01 1090
1933 01 02 1280
1933 01 03 1240
1933 01 04 1200
1933 01 05 1240
1933 01 06 1240
1933 01 07 1200
1933 01 08 1280
1933 01 09 1560
1933 01 10 1520
1933 01 11 1470
1933 01 12 1390
1933 01 13 1390
1933 01 14 1390
1933 01 15 1310
1933 01 16 1160
1933 01 17 1090
1933 01 18 1020
1933 01 19 915
1933 01 20 985
1933 01 21 1020
1933 01 22 985
1933 01 23 985
1933 01 24 845
1933 01 25 950
1933 01 26 1020
1933 01 27 1090
1933 01 28 1090
1933 01 29 1120
1933 01 30 1090
1933 01 31 1090
1933 02 01 1000
1933 02 02 1000
1933 02 03 1000
1933 02 04 1000
1933 02 05 1000
1933 02 06 1000
1933 02 07 1000
1933 02 08 915
1933 02 09 915
1933 02 10 880
1933 02 11 845
1933 02 12 832
1933 02 13 715
1933 02 14 880
1933 02 15 985
1933 02 16 985
1933 02 17 1020
1933 02 18 950
1933 02 19 985
1933 02 20 1060
1933 02 21 1200
1933 02 22 915
1933 02 23 721
1933 02 24 676
1933 02 25 734
1933 02 26 767
1933 02 27 780
1933 02 28 715
1933 03 01 748
1933 03 02 812
1933 03 03 845
1933 03 04 915
1933 03 05 880
1933 03 06 950
1933 03 07 985
1933 03 08 1060
1933 03 09 985
1933 03 10 950
1933 03 11 845
1933 03 12 950
1933 03 13 1020
1933 03 14 950
1933 03 15 880
1933 03 16 845
1933 03 17 845
1933 03 18 733
1933 03 19 880
1933 03 20 915
1933 03 21 950
1933 03 22 915
1933 03 23 880
1933 03 24 880
1933 03 25 880
1933 03 26 760
1933 03 27 734
1933 03 28 728
1933 03 29 780
1933 03 30 832
1933 03 31 880
1933 04 01 915
1933 04 02 950
1933 04 03 1240
1933 04 04 1520
1933 04 05 1520
1933 04 06 1560
1933 04 07 1640
1933 04 08 1600
1933 04 09 1520
1933 04 10 1390
1933 04 11 1350
1933 04 12 1310
1933 04 13 1200
1933 04 14 1160
1933 04 15 1350
1933 04 16 1780
1933 04 17 1930
1933 04 18 1830
1933 04 19 1830
1933 04 20 1980
1933 04 21 2300
1933 04 22 3240
1933 04 23 4970
1933 04 24 6620
1933 04 25 8420
1933 04 26 10100
1933 04 27 12500
1933 04 28 15900
1933 04 29 15600
1933 04 30 11000
1933 05 01 9930
1933 05 02 9540
1933 05 03 9540
1933 05 04 9540
1933 05 05 9160
1933 05 06 9350
1933 05 07 8780
1933 05 08 8420
1933 05 09 7700
1933 05 10 6980
1933 05 11 6440
1933 05 12 6080
1933 05 13 6260
1933 05 14 6980
1933 05 15 9160
1933 05 16 9930
1933 05 17 10300
1933 05 18 10700
1933 05 19 10300
1933 05 20 9730
1933 05 21 9930
1933 05 22 11400
1933 05 23 12300
1933 05 24 11600
1933 05 25 11600
1933 05 26 15300
1933 05 27 19400
1933 05 28 17000
1933 05 29 15600
1933 05 30 19700
1933 05 31 26700
1933 06 01 30000
1933 06 02 28200
1933 06 03 26100
1933 06 04 30300
1933 06 05 32200
1933 06 06 29400
1933 06 07 26700
1933 06 08 24900
1933 06 09 30600
1933 06 10 33700
1933 06 11 29700
1933 06 12 26700
1933 06 13 30900
1933 06 14 34300
1933 06 15 35600
1933 06 16 36500
1933 06 17 35000
1933 06 18 27300
1933 06 19 22900
1933 06 20 20600
1933 06 21 20000
1933 06 22 20000
1933 06 23 19100
1933 06 24 16700
1933 06 25 14800
1933 06 26 15100
1933 06 27 14300
1933 06 28 12800
1933 06 29 13500
1933 06 30 12500
1933 07 01 11000
1933 07 02 10300
1933 07 03 9930
1933 07 04 9540
1933 07 05 8780
1933 07 06 8240
1933 07 07 7520
1933 07 08 6980
1933 07 09 6620
1933 07 10 6260
1933 07 11 5600
1933 07 12 5600
1933 07 13 5600
1933 07 14 5600
1933 07 15 5600
1933 07 16 4400
1933 07 17 4400
1933 07 18 4400
1933 07 19 4400
1933 07 20 4400
1933 07 21 3300
1933 07 22 3300
1933 07 23 3300
1933 07 24 3300
1933 07 25 3300
1933 07 26 2600
1933 07 27 2600
1933 07 28 2600
1933 07 29 2600
1933 07 30 2600
1933 07 31 2600
1933 08 01 2000
1933 08 02 2000
1933 08 03 2000
1933 08 04 2000
1933 08 05 2000
1933 08 06 1900
1933 08 07 1900
1933 08 08 1900
1933 08 09 1900
1933 08 10 1900
1933 08 11 1500
1933 08 12 1500
1933 08 13 1500
1933 08 14 1500
1933 08 15 1500
1933 08 16 1250
1933 08 17 1250
1933 08 18 1250
1933 08 19 1250
1933 08 20 1250
1933 08 21 1050
1933 08 22 1050
1933 08 23 1050
1933 08 24 1050
1933 08 25 1050
1933 08 26 950
1933 08 27 950
1933 08 28 950
1933 08 29 950
1933 08 30 950
1933 08 31 950
1933 09 01 900
1933 09 02 900
1933 09 03 900
1933 09 04 900
1933 09 05 900
1933 09 06 840
1933 09 07 840
1933 09 08 840
1933 09 09 840
1933 09 10 840
1933 09 11 780
1933 09 12 780
1933 09 13 780
1933 09 14 780
1933 09 15 780
1933 09 16 730
1933 09 17 730
1933 09 18 730
1933 09 19 730
1933 09 20 730
1933 09 21 845
1933 09 22 985
1933 09 23 1090
1933 09 24 1020
1933 09 25 985
1933 09 26 950
1933 09 27 950
1933 09 28 950
1933 09 29 985
1933 09 30 1090
1933 10 01 1090
1933 10 02 1060
1933 10 03 1020
1933 10 04 1020
1933 10 05 985
1933 10 06 950
1933 10 07 950
1933 10 08 950
1933 10 09 915
1933 10 10 880
1933 10 11 880
1933 10 12 845
1933 10 13 819
1933 10 14 800
1933 10 15 793
1933 10 16 806
1933 10 17 826
1933 10 18 1060
1933 10 19 1520
1933 10 20 1640
1933 10 21 1560
1933 10 22 1470
1933 10 23 2080
1933 10 24 5120
1933 10 25 5910
1933 10 26 6440
1933 10 27 6260
1933 10 28 8240
1933 10 29 12800
1933 10 30 11400
1933 10 31 8780
1933 11 01 7160
1933 11 02 6260
1933 11 03 9730
1933 11 04 9350
1933 11 05 7520
1933 11 06 6260
1933 11 07 5420
1933 11 08 4690
1933 11 09 4270
1933 11 10 3860
1933 11 11 3730
1933 11 12 3600
1933 11 13 3360
1933 11 14 3240
1933 11 15 3120
1933 11 16 2940
1933 11 17 2820
1933 11 18 2640
1933 11 19 2520
1933 11 20 2460
1933 11 21 2360
1933 11 22 2700
1933 11 23 2940
1933 11 24 3120
1933 11 25 3120
1933 11 26 3120
1933 11 27 3120
1933 11 28 2940
1933 11 29 2820
1933 11 30 2640
1933 12 01 2520
1933 12 02 2410
1933 12 03 2410
1933 12 04 2300
1933 12 05 2240
1933 12 06 2460
1933 12 07 2640
1933 12 08 2460
1933 12 09 2410
1933 12 10 2640
1933 12 11 2640
1933 12 12 2520
1933 12 13 2520
1933 12 14 2880
1933 12 15 2820
1933 12 16 2520
1933 12 17 2360
1933 12 18 2410
1933 12 19 2580
1933 12 20 2760
1933 12 21 5120
1933 12 22 5300
1933 12 23 5300
1933 12 24 5300
1933 12 25 5300
1933 12 26 5300
1933 12 27 5300
1933 12 28 5300
1933 12 29 5300
1933 12 30 5300
1933 12 31 5300
1934 01 01 3900
1934 01 02 3900
1934 01 03 3900
1934 01 04 3900
1934 01 05 3900
1934 01 06 3900
1934 01 07 3900
1934 01 08 3900
1934 01 09 3900
1934 01 10 3120
1934 01 11 3000
1934 01 12 2760
1934 01 13 2640
1934 01 14 2460
1934 01 15 2190
1934 01 16 2190
1934 01 17 2410
1934 01 18 2190
1934 01 19 2140
1934 01 20 2140
1934 01 21 2080
1934 01 22 2080
1934 01 23 2300
1934 01 24 2190
1934 01 25 2080
1934 01 26 2030
1934 01 27 1900
1934 01 28 1900
1934 01 29 1900
1934 01 30 1900
1934 01 31 1900
1934 02 01 1880
1934 02 02 1980
1934 02 03 2080
1934 02 04 2140
1934 02 05 2140
1934 02 06 2140
1934 02 07 2140
1934 02 08 2190
1934 02 09 2240
1934 02 10 2240
1934 02 11 2190
1934 02 12 2140
1934 02 13 2140
1934 02 14 2190
1934 02 15 2240
1934 02 16 2240
1934 02 17 2240
1934 02 18 2240
1934 02 19 2190
1934 02 20 2140
1934 02 21 2030
1934 02 22 1830
1934 02 23 1780
1934 02 24 1740
1934 02 25 1600
1934 02 26 1470
1934 02 27 1740
1934 02 28 1880
1934 03 01 1740
1934 03 02 1830
1934 03 03 1980
1934 03 04 1880
1934 03 05 1830
1934 03 06 1880
1934 03 07 1780
1934 03 08 1690
1934 03 09 1690
1934 03 10 1640
1934 03 11 1640
1934 03 12 1740
1934 03 13 1980
1934 03 14 2300
1934 03 15 2760
1934 03 16 3600
1934 03 17 3730
1934 03 18 3480
1934 03 19 3600
1934 03 20 4130
1934 03 21 4550
1934 03 22 4550
1934 03 23 4270
1934 03 24 3990
1934 03 25 3860
1934 03 26 3730
1934 03 27 3860
1934 03 28 3990
1934 03 29 3860
1934 03 30 3730
1934 03 31 3990
1934 04 01 3990
1934 04 02 3990
1934 04 03 3730
1934 04 04 3600
1934 04 05 3600
1934 04 06 4130
1934 04 07 5270
1934 04 08 6980
1934 04 09 8970
1934 04 10 9160
1934 04 11 10100
1934 04 12 11000
1934 04 13 12500
1934 04 14 12500
1934 04 15 12500
1934 04 16 10500
1934 04 17 9540
1934 04 18 9730
1934 04 19 10500
1934 04 20 11800
1934 04 21 18000
1934 04 22 18000
1934 04 23 18000
1934 04 24 18000
1934 04 25 21700
1934 04 26 21100
1934 04 27 20000
1934 04 28 19700
1934 04 29 18900
1934 04 30 15600
1934 05 01 13500
1934 05 02 11800
1934 05 03 11400
1934 05 04 11200
1934 05 05 13200
1934 05 06 17500
1934 05 07 18900
1934 05 08 20800
1934 05 09 20000
1934 05 10 16100
1934 05 11 14800
1934 05 12 14500
1934 05 13 13000
1934 05 14 12300
1934 05 15 14300
1934 05 16 17000
1934 05 17 17200
1934 05 18 16700
1934 05 19 15600
1934 05 20 15600
1934 05 21 12300
1934 05 22 11400
1934 05 23 11400
1934 05 24 12500
1934 05 25 17000
1934 05 26 17000
1934 05 27 17000
1934 05 28 17000
1934 05 29 17000
1934 05 30 17000
1934 05 31 17000
1934 06 01 9700
1934 06 02 9700
1934 06 03 9700
1934 06 04 9700
1934 06 05 9700
1934 06 06 9700
1934 06 07 9700
1934 06 08 9700
1934 06 09 9700
1934 06 10 9700
1934 06 11 9100
1934 06 12 9100
1934 06 13 9100
1934 06 14 9100
1934 06 15 9100
1934 06 16 6170
1934 06 17 5910
1934 06 18 5500
1934 06 19 5090
1934 06 20 4680
1934 06 21 4270
1934 06 22 4130
1934 06 23 3730
1934 06 24 3600
1934 06 25 3480
1934 06 26 3600
1934 06 27 4130
1934 06 28 3860
1934 06 29 3600
1934 06 30 3360
1934 07 01 3240
1934 07 02 3120
1934 07 03 2850
1934 07 04 2850
1934 07 05 2850
1934 07 06 2500
1934 07 07 2500
1934 07 08 2500
1934 07 09 2500
1934 07 10 2500
1934 07 11 2010
1934 07 12 2010
1934 07 13 2010
1934 07 14 2010
1934 07 15 2010
1934 07 16 1650
1934 07 17 1650
1934 07 18 1650
1934 07 19 1650
1934 07 20 1650
1934 07 21 1360
1934 07 22 1360
1934 07 23 1360
1934 07 24 1360
1934 07 25 1360
1934 07 26 1100
1934 07 27 1100
1934 07 28 1100
1934 07 29 1100
1934 07 30 1100
1934 07 31 1100
1934 08 01 990
1934 08 02 990
1934 08 03 990
1934 08 04 968
1934 08 05 968
1934 08 06 935
1934 08 07 935
1934 08 08 902
1934 08 09 864
1934 08 10 844
1934 08 11 824
1934 08 12 792
1934 08 13 786
1934 08 14 766
1934 08 15 753
1934 08 16 728
1934 08 17 722
1934 08 18 766
1934 08 19 760
1934 08 20 722
1934 08 21 704
1934 08 22 686
1934 08 23 668
1934 08 24 662
1934 08 25 650
1934 08 26 638
1934 08 27 632
1934 08 28 608
1934 08 29 596
1934 08 30 590
1934 08 31 584
1934 09 01 578
1934 09 02 566
1934 09 03 554
1934 09 04 544
1934 09 05 538
1934 09 06 527
1934 09 07 522
1934 09 08 527
1934 09 09 549
1934 09 10 554
1934 09 11 560
1934 09 12 532
1934 09 13 554
1934 09 14 590
1934 09 15 572
1934 09 16 549
1934 09 17 532
1934 09 18 516
1934 09 19 500
1934 09 20 500
1934 09 21 505
1934 09 22 510
1934 09 23 522
1934 09 24 522
1934 09 25 510
1934 09 26 510
1934 09 27 505
1934 09 28 544
1934 09 29 596
1934 09 30 572
1934 10 01 554
1934 10 02 544
1934 10 03 538
1934 10 04 527
1934 10 05 516
1934 10 06 500
1934 10 07 494
1934 10 08 488
1934 10 09 483
1934 10 10 472
1934 10 11 461
1934 10 12 461
1934 10 13 461
1934 10 14 472
1934 10 15 472
1934 10 16 478
1934 10 17 472
1934 10 18 466
1934 10 19 466
1934 10 20 461
1934 10 21 522
1934 10 22 686
1934 10 23 704
1934 10 24 722
1934 10 25 968
1934 10 26 2880
1934 10 27 3120
1934 10 28 2410
1934 10 29 2030
1934 10 30 1780
1934 10 31 1650
1934 11 01 1780
1934 11 02 2140
1934 11 03 2080
1934 11 04 1980
1934 11 05 1930
1934 11 06 2410
1934 11 07 2880
1934 11 08 3480
1934 11 09 3600
1934 11 10 3240
1934 11 11 2940
1934 11 12 2580
1934 11 13 2410
1934 11 14 2240
1934 11 15 2080
1934 11 16 1980
1934 11 17 1880
1934 11 18 1830
1934 11 19 1780
1934 11 20 1740
1934 11 21 1700
1934 11 22 1610
1934 11 23 1610
1934 11 24 1570
1934 11 25 1570
1934 11 26 1480
1934 11 27 1440
1934 11 28 1360
1934 11 29 1320
1934 11 30 1280
1934 12 01 1280
1934 12 02 1250
1934 12 03 1210
1934 12 04 1180
1934 12 05 1140
1934 12 06 1100
1934 12 07 1070
1934 12 08 1000
1934 12 09 870
1934 12 10 902
1934 12 11 902
1934 12 12 902
1934 12 13 968
1934 12 14 1000
1934 12 15 1000
1934 12 16 1000
1934 12 17 968
1934 12 18 968
1934 12 19 935
1934 12 20 935
1934 12 21 935
1934 12 22 1040
1934 12 23 968
1934 12 24 935
1934 12 25 818
1934 12 26 686
1934 12 27 902
1934 12 28 968
1934 12 29 1000
1934 12 30 1000
1934 12 31 1070
1935 01 01 968
1935 01 02 870
1935 01 03 831
1935 01 04 812
1935 01 05 870
1935 01 06 844
1935 01 07 766
1935 01 08 728
1935 01 09 722
1935 01 10 704
1935 01 11 638
1935 01 12 602
1935 01 13 584
1935 01 14 560
1935 01 15 549
1935 01 16 560
1935 01 17 505
1935 01 18 544
1935 01 19 532
1935 01 20 596
1935 01 21 656
1935 01 22 680
1935 01 23 902
1935 01 24 1100
1935 01 25 1440
1935 01 26 1980
1935 01 27 1980
1935 01 28 1780
1935 01 29 1610
1935 01 30 1440
1935 01 31 1280
1935 02 01 1140
1935 02 02 1040
1935 02 03 1000
1935 02 04 1040
1935 02 05 1070
1935 02 06 1040
1935 02 07 1000
1935 02 08 935
1935 02 09 838
1935 02 10 818
1935 02 11 805
1935 02 12 968
1935 02 13 1040
1935 02 14 1000
1935 02 15 1000
1935 02 16 1040
1935 02 17 1000
1935 02 18 1040
1935 02 19 1000
1935 02 20 1040
1935 02 21 1100
1935 02 22 1070
1935 02 23 1070
1935 02 24 1000
1935 02 25 1000
1935 02 26 1100
1935 02 27 1210
1935 02 28 1400
1935 03 01 1440
1935 03 02 1280
1935 03 03 1180
1935 03 04 1140
1935 03 05 1040
1935 03 06 935
1935 03 07 1040
1935 03 08 1210
1935 03 09 1280
1935 03 10 1360
1935 03 11 1280
1935 03 12 1250
1935 03 13 1480
1935 03 14 1650
1935 03 15 1700
1935 03 16 1700
1935 03 17 1610
1935 03 18 1520
1935 03 19 1440
1935 03 20 1400
1935 03 21 1320
1935 03 22 1250
1935 03 23 1210
1935 03 24 1180
1935 03 25 1210
1935 03 26 1180
1935 03 27 1140
1935 03 28 1100
1935 03 29 1100
1935 03 30 1070
1935 03 31 1000
1935 04 01 824
1935 04 02 838
1935 04 03 831
1935 04 04 792
1935 04 05 779
1935 04 06 772
1935 04 07 824
1935 04 08 824
1935 04 09 850
1935 04 10 870
1935 04 11 902
1935 04 12 1040
1935 04 13 1740
1935 04 14 2410
1935 04 15 2360
1935 04 16 2880
1935 04 17 3240
1935 04 18 3360
1935 04 19 3480
1935 04 20 4130
1935 04 21 5270
1935 04 22 5580
1935 04 23 5270
1935 04 24 5120
1935 04 25 5420
1935 04 26 6620
1935 04 27 6800
1935 04 28 6080
1935 04 29 5740
1935 04 30 6080
1935 05 01 6080
1935 05 02 5740
1935 05 03 5580
1935 05 04 6260
1935 05 05 8420
1935 05 06 11200
1935 05 07 10500
1935 05 08 9160
1935 05 09 8600
1935 05 10 9160
1935 05 11 8420
1935 05 12 7700
1935 05 13 7160
1935 05 14 7520
1935 05 15 8240
1935 05 16 9730
1935 05 17 12500
1935 05 18 14000
1935 05 19 14000
1935 05 20 15300
1935 05 21 18300
1935 05 22 22300
1935 05 23 26100
1935 05 24 24600
1935 05 25 20000
1935 05 26 17000
1935 05 27 16100
1935 05 28 15600
1935 05 29 15100
1935 05 30 16100
1935 05 31 18900
1935 06 01 20600
1935 06 02 19700
1935 06 03 16100
1935 06 04 14300
1935 06 05 15100
1935 06 06 14300
1935 06 07 13000
1935 06 08 14500
1935 06 09 16100
1935 06 10 15600
1935 06 11 14500
1935 06 12 14800
1935 06 13 14800
1935 06 14 14300
1935 06 15 13000
1935 06 16 11000
1935 06 17 9930
1935 06 18 9730
1935 06 19 9730
1935 06 20 9540
1935 06 21 9160
1935 06 22 9160
1935 06 23 9540
1935 06 24 8970
1935 06 25 7700
1935 06 26 6980
1935 06 27 6620
1935 06 28 6440
1935 06 29 6980
1935 06 30 7520
1935 07 01 6440
1935 07 02 5580
1935 07 03 5120
1935 07 04 4970
1935 07 05 5120
1935 07 06 4830
1935 07 07 4690
1935 07 08 4410
1935 07 09 4130
1935 07 10 3990
1935 07 11 3730
1935 07 12 3480
1935 07 13 3240
1935 07 14 3120
1935 07 15 3000
1935 07 16 2880
1935 07 17 2820
1935 07 18 2640
1935 07 19 2460
1935 07 20 2360
1935 07 21 2100
1935 07 22 2100
1935 07 23 2100
1935 07 24 2100
1935 07 25 2100
1935 07 26 2100
1935 07 27 1740
1935 07 28 1650
1935 07 29 1610
1935 07 30 1520
1935 07 31 1480
1935 08 01 1400
1935 08 02 1400
1935 08 03 1360
1935 08 04 1280
1935 08 05 1250
1935 08 06 1180
1935 08 07 1140
1935 08 08 1100
1935 08 09 1070
1935 08 10 1040
1935 08 11 1000
1935 08 12 1000
1935 08 13 968
1935 08 14 935
1935 08 15 902
1935 08 16 902
1935 08 17 902
1935 08 18 902
1935 08 19 935
1935 08 20 902
1935 08 21 864
1935 08 22 844
1935 08 23 812
1935 08 24 779
1935 08 25 766
1935 08 26 753
1935 08 27 734
1935 08 28 722
1935 08 29 710
1935 08 30 670
1935 08 31 670
1935 09 01 670
1935 09 02 670
1935 09 03 670
1935 09 04 670
1935 09 05 670
1935 09 06 670
1935 09 07 670
1935 09 08 632
1935 09 09 593
1935 09 10 593
1935 09 11 593
1935 09 12 593
1935 09 13 554
1935 09 14 563
1935 09 15 572
1935 09 16 558
1935 09 17 558
1935 09 18 558
1935 09 19 558
1935 09 20 544
1935 09 21 533
1935 09 22 522
1935 09 23 500
1935 09 24 500
1935 09 25 500
1935 09 26 500
1935 09 27 500
1935 09 28 500
1935 09 29 500
1935 09 30 500
1935 10 01 475
1935 10 02 475
1935 10 03 475
1935 10 04 475
1935 10 05 475
1935 10 06 475
1935 10 07 440
1935 10 08 440
1935 10 09 450
1935 10 10 450
1935 10 11 445
1935 10 12 461
1935 10 13 488
1935 10 14 460
1935 10 15 460
1935 10 16 460
1935 10 17 460
1935 10 18 460
1935 10 19 460
1935 10 20 460
1935 10 21 460
1935 10 22 460
1935 10 23 460
1935 10 24 460
1935 10 25 460
1935 10 26 460
1935 10 27 460
1935 10 28 425
1935 10 29 415
1935 10 30 350
1935 10 31 337
1935 11 01 355
1935 11 02 360
1935 11 03 364
1935 11 04 368
1935 11 05 386
1935 11 06 396
1935 11 07 405
1935 11 08 425
1935 11 09 450
1935 11 10 415
1935 11 11 435
1935 11 12 420
1935 11 13 450
1935 11 14 435
1935 11 15 400
1935 11 16 405
1935 11 17 415
1935 11 18 396
1935 11 19 386
1935 11 20 386
1935 11 21 391
1935 11 22 400
1935 11 23 386
1935 11 24 396
1935 11 25 396
1935 11 26 391
1935 11 27 378
1935 11 28 368
1935 11 29 360
1935 11 30 355
1935 12 01 324
1935 12 02 306
1935 12 03 294
1935 12 04 242
1935 12 05 216
1935 12 06 209
1935 12 07 212
1935 12 08 270
1935 12 09 294
1935 12 10 328
1935 12 11 314
1935 12 12 324
1935 12 13 346
1935 12 14 378
1935 12 15 360
1935 12 16 360
1935 12 17 342
1935 12 18 306
1935 12 19 246
1935 12 20 234
1935 12 21 258
1935 12 22 286
1935 12 23 355
1935 12 24 405
1935 12 25 391
1935 12 26 368
1935 12 27 364
1935 12 28 337
1935 12 29 346
1935 12 30 355
1935 12 31 346
1936 01 01 410
1936 01 02 410
1936 01 03 410
1936 01 04 410
1936 01 05 410
1936 01 06 340
1936 01 07 340
1936 01 08 340
1936 01 09 340
1936 01 10 340
1936 01 11 385
1936 01 12 385
1936 01 13 385
1936 01 14 385
1936 01 15 385
1936 01 16 320
1936 01 17 320
1936 01 18 320
1936 01 19 320
1936 01 20 320
1936 01 21 330
1936 01 22 330
1936 01 23 330
1936 01 24 330
1936 01 25 330
1936 01 26 300
1936 01 27 300
1936 01 28 300
1936 01 29 300
1936 01 30 300
1936 01 31 300
1936 02 01 310
1936 02 02 310
1936 02 03 310
1936 02 04 310
1936 02 05 310
1936 02 06 300
1936 02 07 300
1936 02 08 300
1936 02 09 300
1936 02 10 300
1936 02 11 330
1936 02 12 330
1936 02 13 330
1936 02 14 330
1936 02 15 330
1936 02 16 380
1936 02 17 380
1936 02 18 380
1936 02 19 380
1936 02 20 380
1936 02 21 365
1936 02 22 365
1936 02 23 365
1936 02 24 365
1936 02 25 365
1936 02 26 425
1936 02 27 425
1936 02 28 425
1936 02 29 425
1936 03 01 410
1936 03 02 478
1936 03 03 522
1936 03 04 578
1936 03 05 544
1936 03 06 510
1936 03 07 505
1936 03 08 494
1936 03 09 578
1936 03 10 584
1936 03 11 560
1936 03 12 516
1936 03 13 532
1936 03 14 500
1936 03 15 505
1936 03 16 488
1936 03 17 505
1936 03 18 483
1936 03 19 478
1936 03 20 483
1936 03 21 483
1936 03 22 461
1936 03 23 445
1936 03 24 435
1936 03 25 415
1936 03 26 420
1936 03 27 400
1936 03 28 378
1936 03 29 319
1936 03 30 332
1936 03 31 342
1936 04 01 332
1936 04 02 324
1936 04 03 324
1936 04 04 346
1936 04 05 364
1936 04 06 373
1936 04 07 400
1936 04 08 620
1936 04 09 692
1936 04 10 668
1936 04 11 824
1936 04 12 1960
1936 04 13 4420
1936 04 14 5580
1936 04 15 7180
1936 04 16 8790
1936 04 17 10400
1936 04 18 12000
1936 04 19 14800
1936 04 20 16100
1936 04 21 14300
1936 04 22 14300
1936 04 23 16100
1936 04 24 14300
1936 04 25 14500
1936 04 26 14000
1936 04 27 12300
1936 04 28 10700
1936 04 29 9730
1936 04 30 9930
1936 05 01 11000
1936 05 02 12300
1936 05 03 13200
1936 05 04 17500
1936 05 05 22000
1936 05 06 19400
1936 05 07 15100
1936 05 08 13200
1936 05 09 13500
1936 05 10 16100
1936 05 11 21400
1936 05 12 24600
1936 05 13 23800
1936 05 14 25200
1936 05 15 30000
1936 05 16 27000
1936 05 17 20300
1936 05 18 15600
1936 05 19 14300
